type of mail,date_created,type of action,email domain,email company,design type
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,open,hotmail,JustSends,type 2
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,gmail,JustSends,type 1
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,receive,hotmail,JustSends,type 2
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,gmail,JustSends,type 1
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,send,hotmail,JustSends,type 2
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-03,unsubscribe,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,click,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,open,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,receive,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,send,hotmail,QuickMail,type 2
confirm,2025-01-04,unsubscribe,hotmail,QuickMail,type 2
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,open,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,receive,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,send,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-04,click,gmail,JustSends,type 1
confirm,2025-01-04,click,gmail,JustSends,type 1
confirm,2025-01-04,click,gmail,JustSends,type 1
confirm,2025-01-04,click,gmail,JustSends,type 1
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,click,hotmail,JustSends,type 2
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,gmail,JustSends,type 1
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,open,hotmail,JustSends,type 2
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,gmail,JustSends,type 1
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,receive,hotmail,JustSends,type 2
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,gmail,JustSends,type 1
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,send,hotmail,JustSends,type 2
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-04,unsubscribe,hotmail,JustSends,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,click,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,open,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,receive,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
confirm,2025-01-05,send,hotmail,QuickMail,type 2
